Observable Num, Coverable Configurations
151,501-504-505-506-507-508-509-513-515-516-517-520-522-523-524-526-529-531-532-534-537-540-541-543-544-545-546-547-,
152,505-506-508-509-510-512-516-518-520-522-523-526-527-529-535-536-537-539-541-542-544-545-547-549-,
153,501-502-503-507-509-510-511-513-520-521-523-524-526-527-528-530-531-533-534-535-537-543-544-545-547-548-550-,
154,501-503-505-508-509-512-513-514-515-520-524-526-527-528-531-535-537-542-545-546-548-,
155,501-504-507-509-510-512-513-514-515-519-520-521-522-523-524-527-528-529-532-535-546-548-549-,
156,501-503-504-505-507-508-510-511-512-514-516-517-519-522-523-525-526-527-528-529-531-532-533-534-536-537-539-544-546-548-,
157,502-504-505-506-508-511-512-515-517-518-519-520-521-522-523-528-529-530-532-535-536-537-539-540-542-543-546-547-548-,
158,501-502-503-505-506-509-511-512-513-514-515-519-520-521-522-523-527-530-531-536-539-540-543-544-546-,
159,501-502-503-504-505-506-508-509-510-512-514-515-517-519-520-521-522-524-525-528-529-536-539-542-543-544-545-546-547-549-,
160,502-505-507-509-512-514-515-516-517-519-522-524-525-527-529-532-533-534-535-537-539-540-541-543-547-548-550-,
161,506-507-509-510-513-515-517-519-521-522-523-524-526-528-529-530-533-534-535-536-537-539-540-541-544-545-546-547-550-,
162,502-505-506-508-511-512-513-515-516-517-519-521-524-526-528-529-531-532-533-535-536-537-539-546-547-548-550-,
163,501-503-506-507-511-512-513-515-517-518-519-520-523-525-526-528-529-535-539-541-542-543-544-545-546-547-548-550-,
164,502-505-508-510-512-514-516-519-520-522-523-524-526-528-529-531-532-533-535-538-539-543-544-,
165,501-503-504-505-507-509-512-513-517-519-520-521-522-523-525-527-530-531-532-534-535-536-538-539-543-544-545-548-550-,
