Observable Num, Coverable Configurations
1,4-5-9-10-14-16-17-18-19-20-21-22-24-25-27-29-30-32-35-36-37-40-42-43-47-49-,
2,2-5-6-9-10-12-15-18-23-27-28-30-34-35-40-41-44-46-48-,
3,4-5-6-9-10-11-20-22-23-24-26-29-32-33-35-36-37-38-47-48-49-,
4,3-5-8-9-10-11-15-17-18-19-20-21-22-25-28-29-30-31-33-34-35-36-37-41-43-44-45-,
5,1-2-3-5-6-8-10-12-13-14-15-16-17-19-20-21-22-23-26-29-32-34-35-36-37-38-40-42-44-46-47-49-,
6,5-9-11-16-19-21-25-29-30-31-33-34-35-36-38-39-40-41-43-45-46-48-50-,
7,4-5-6-10-14-15-16-17-19-23-25-27-34-35-37-38-39-41-43-45-46-48-50-,
8,1-2-3-4-5-6-7-9-13-16-20-23-24-27-28-29-30-33-34-35-39-40-42-44-45-47-50-,
9,3-4-7-8-9-10-11-12-13-17-21-22-25-28-29-30-32-40-41-43-44-47-48-49-,
10,1-2-7-9-11-14-16-19-20-22-23-24-26-27-31-33-37-38-41-42-43-44-45-48-49-,
