Observable Num, Coverable Configurations
11,52-53-54-56-57-58-63-64-65-70-71-72-73-75-76-79-80-81-82-83-84-90-92-95-96-97-98-100-,
12,51-54-55-56-57-60-61-62-64-65-67-68-70-71-72-73-74-75-76-78-79-80-83-87-94-95-97-98-99-,
13,51-52-54-57-59-64-67-69-70-71-72-73-75-76-77-78-82-83-85-87-89-92-93-96-,
14,52-53-56-57-61-62-63-64-66-75-76-79-80-81-82-86-88-89-91-93-94-95-97-98-99-100-,
15,51-52-55-58-60-61-62-65-68-69-70-76-79-80-83-84-89-90-93-94-96-,
16,55-56-57-58-60-62-63-65-68-69-71-73-75-78-81-86-88-90-91-95-96-98-100-,
17,53-55-60-64-67-68-69-72-73-74-75-76-77-78-80-81-82-88-89-93-94-96-97-100-,
18,51-53-56-57-59-63-71-72-76-79-80-81-84-85-87-88-91-92-93-94-97-98-,
19,52-54-56-57-58-59-67-69-70-71-77-80-83-85-86-89-90-91-92-93-94-96-97-,
20,52-54-55-56-58-63-64-65-66-67-69-70-71-72-73-75-78-80-82-84-85-86-88-91-93-95-96-100-,
