Observable Num, Coverable Configurations
5497,22803-22807-22810-22811-22816-22818-22824-22825-22827-22832-22833-22834-22835-22837-22838-22839-22842-22845-22846-22848-,
5498,22804-22807-22808-22809-22812-22813-22817-22819-22820-22821-22823-22826-22828-22831-22832-22834-22836-22842-22843-22845-22847-22848-22849-22850-,
5499,22802-22804-22805-22808-22809-22811-22812-22813-22814-22818-22819-22821-22823-22825-22826-22829-22831-22832-22833-22834-22836-22841-22843-22844-22847-22848-22849-,
5500,22803-22804-22807-22808-22809-22811-22813-22818-22819-22823-22824-22825-22827-22829-22830-22831-22835-22838-22840-22841-,
5501,22801-22802-22804-22808-22809-22814-22815-22819-22821-22826-22827-22830-22831-22833-22834-22843-22844-22846-22848-22849-22850-,
5502,22801-22802-22804-22806-22808-22809-22810-22811-22816-22817-22818-22823-22827-22829-22830-22831-22833-22834-22837-22839-22841-22845-22846-22847-22849-22850-,
5503,22801-22802-22803-22805-22807-22808-22809-22810-22811-22815-22820-22821-22825-22826-22829-22832-22833-22834-22839-22841-22849-,
5504,22801-22805-22806-22807-22808-22809-22811-22817-22819-22822-22823-22824-22826-22827-22829-22830-22834-22835-22836-22839-22840-22843-22844-22845-22847-22848-22849-,
5505,22802-22803-22805-22806-22810-22811-22818-22819-22821-22823-22825-22827-22829-22834-22835-22836-22837-22841-22846-22848-,
5506,22801-22802-22803-22804-22807-22808-22812-22813-22815-22816-22817-22819-22820-22822-22823-22824-22827-22834-22836-22837-22839-22841-22842-22844-22848-,
5507,22804-22807-22811-22812-22814-22816-22817-22818-22823-22824-22828-22830-22831-22832-22835-22837-22840-22841-22845-22846-22850-,
5508,22801-22802-22804-22805-22806-22807-22809-22810-22812-22813-22814-22816-22820-22821-22822-22823-22824-22826-22830-22831-22832-22834-22835-22837-22838-22839-22840-22841-22843-22845-22848-22850-,
5509,22802-22804-22806-22807-22811-22812-22815-22816-22817-22818-22820-22825-22827-22828-22833-22834-22837-22838-22839-22844-22845-22846-22850-,
5510,22801-22803-22804-22805-22809-22810-22814-22815-22816-22818-22819-22822-22823-22824-22826-22829-22832-22834-22835-22836-22838-22841-22844-22845-22846-22847-,
5511,22803-22804-22805-22810-22811-22814-22815-22817-22820-22821-22823-22824-22825-22828-22830-22831-22835-22837-22842-22843-22847-22848-22849-22850-,
5512,22801-22803-22804-22805-22809-22812-22816-22818-22819-22820-22821-22823-22829-22830-22832-22833-22834-22835-22837-22838-22840-22841-22843-22845-22848-22850-,
