Observable Num, Coverable Configurations
1801,8752-8754-8755-8756-8758-8759-8761-8763-8767-8768-8771-8772-8773-8774-8775-8776-8778-8780-8782-8784-8788-8789-8790-8793-8794-8796-8798-8799-8800-,
1802,8754-8755-8756-8759-8760-8765-8767-8768-8769-8773-8776-8777-8779-8784-8785-8786-8787-8788-8789-8790-8791-8793-8794-8797-8798-8800-,
1803,8753-8754-8755-8756-8757-8758-8759-8761-8762-8767-8768-8771-8773-8777-8779-8780-8781-8782-8784-8785-8790-8791-8792-8794-8796-8797-8799-,
1804,8752-8753-8755-8756-8759-8760-8762-8764-8765-8766-8767-8769-8773-8774-8777-8778-8780-8781-8783-8784-8785-8787-8792-,
1805,8751-8753-8754-8756-8757-8763-8764-8765-8769-8774-8777-8778-8779-8780-8784-8786-8788-8789-8790-8792-8793-8795-8799-8800-,
1806,8751-8752-8754-8757-8758-8759-8760-8761-8763-8764-8767-8768-8770-8773-8774-8775-8777-8780-8781-8783-8787-8788-8789-8790-8793-8797-8800-,
1807,8753-8756-8757-8758-8762-8764-8768-8771-8773-8774-8775-8776-8781-8783-8785-8786-8793-8794-8796-8799-,
1808,8752-8758-8760-8762-8767-8768-8771-8777-8782-8786-8790-8791-8794-8796-8797-8800-,
1809,8752-8754-8757-8758-8760-8762-8763-8765-8766-8768-8769-8773-8774-8775-8776-8777-8778-8781-8784-8786-8787-8788-8789-8791-8793-8795-8797-8798-,
1810,8751-8753-8754-8755-8756-8759-8761-8764-8765-8768-8770-8772-8773-8774-8775-8777-8778-8780-8781-8783-8787-8790-8792-8798-8800-,
1811,8755-8756-8757-8758-8761-8762-8763-8764-8767-8768-8769-8771-8772-8773-8775-8776-8777-8782-8783-8786-8787-8788-8789-8791-8792-8793-8794-8798-8799-,
1812,8751-8752-8753-8755-8756-8757-8761-8763-8765-8768-8772-8774-8775-8776-8777-8779-8780-8783-8784-8785-8786-8793-8795-8798-,
