Observable Num, Coverable Configurations
3623,16152-16155-16157-16158-16164-16166-16167-16170-16171-16172-16176-16177-16182-16183-16184-16186-16187-16190-16196-16197-,
3624,16152-16154-16157-16159-16160-16161-16164-16166-16167-16172-16173-16174-16176-16177-16178-16179-16180-16182-16185-16189-16190-16191-16195-16196-16197-16198-16199-16200-,
3625,16151-16154-16156-16158-16160-16161-16162-16167-16169-16170-16171-16172-16177-16179-16180-16183-16186-16187-16189-16190-16191-16192-16196-,
3626,16152-16155-16157-16158-16160-16163-16164-16166-16168-16172-16173-16174-16176-16177-16178-16180-16181-16182-16186-16190-16192-16194-16200-,
3627,16151-16152-16158-16159-16161-16162-16163-16164-16165-16166-16167-16168-16171-16173-16174-16176-16177-16179-16182-16184-16187-16189-16196-16200-,
3628,16151-16156-16157-16159-16163-16165-16167-16168-16176-16179-16180-16182-16186-16187-16193-16195-16196-16198-,
3629,16151-16153-16154-16155-16160-16162-16163-16165-16166-16168-16172-16173-16174-16176-16178-16182-16183-16186-16189-16192-16198-16200-,
3630,16153-16155-16156-16157-16162-16165-16166-16167-16169-16170-16172-16173-16174-16175-16176-16178-16179-16180-16181-16182-16183-16185-16186-16187-16189-16195-16198-16199-,
3631,16152-16154-16156-16157-16160-16162-16164-16165-16167-16168-16170-16171-16173-16175-16177-16178-16179-16180-16181-16182-16185-16186-16188-16190-16195-16197-16199-,
3632,16152-16155-16156-16157-16160-16162-16163-16165-16169-16172-16173-16174-16175-16176-16177-16178-16179-16180-16181-16182-16183-16185-16187-16188-16189-16190-16191-16192-16193-16196-16199-16200-,
3633,16152-16153-16154-16155-16156-16157-16158-16159-16164-16165-16167-16168-16170-16171-16172-16175-16178-16179-16181-16191-16192-16193-16195-16196-16197-,
3634,16154-16157-16160-16162-16163-16165-16166-16169-16170-16171-16173-16176-16178-16185-16187-16192-16196-16197-16198-16199-,
3635,16151-16152-16154-16156-16157-16158-16160-16163-16164-16166-16167-16171-16172-16173-16174-16175-16176-16177-16179-16180-16184-16185-16187-16189-16190-16192-16193-16194-16195-16198-16200-,
3636,16151-16153-16154-16155-16156-16159-16160-16167-16168-16169-16170-16173-16175-16176-16177-16178-16179-16183-16185-16186-16187-16188-16189-16190-16191-16193-16195-16197-16198-16199-16200-,
