Observable Num, Coverable Configurations
109,303-305-306-309-310-311-318-322-323-326-327-328-329-331-332-333-334-338-341-345-347-349-,
110,301-304-306-311-314-317-318-319-320-327-329-330-332-334-338-340-343-345-346-348-,
111,301-302-303-305-310-311-312-313-314-317-318-319-320-321-324-333-334-338-339-340-341-342-343-344-346-347-349-350-,
112,302-303-304-308-309-312-313-314-316-318-319-322-324-325-327-328-330-332-334-336-338-340-341-343-345-346-347-349-350-,
113,301-302-304-308-309-312-313-314-317-318-319-323-324-325-331-332-335-338-339-343-345-346-,
114,301-309-311-313-315-316-317-322-323-325-327-328-331-332-335-336-337-338-341-343-345-347-348-349-,
115,301-302-303-308-310-311-312-314-318-319-322-323-325-326-327-328-330-331-332-333-336-337-339-340-341-345-346-348-349-350-,
116,303-304-306-310-312-313-314-316-319-320-321-326-327-330-331-333-335-336-343-346-347-350-,
117,301-307-310-313-314-315-317-319-320-321-326-328-329-330-331-332-334-338-344-347-,
118,301-303-306-307-310-313-316-318-319-320-323-324-325-327-328-329-330-336-338-343-344-345-348-349-,
119,301-302-303-306-310-311-315-321-322-323-327-328-334-335-336-339-340-342-343-344-345-346-348-,
120,301-302-304-308-313-315-319-323-324-326-327-328-329-330-336-337-341-344-345-346-347-348-349-,
121,302-304-305-307-309-311-312-322-323-328-330-333-334-335-336-340-342-343-345-347-348-350-,
122,301-304-306-310-311-312-313-314-322-323-324-326-327-328-329-330-331-332-333-336-337-338-339-340-341-345-350-,
123,304-308-311-312-313-314-317-322-325-329-332-334-335-336-338-340-341-342-343-344-345-348-349-350-,
124,301-302-303-304-310-313-315-317-318-323-324-326-329-331-334-348-349-350-,
125,302-303-305-306-312-314-315-319-321-322-327-328-331-332-334-335-336-340-345-347-348-349-350-,
126,301-302-303-304-305-307-309-310-315-317-318-320-323-325-329-334-338-340-341-342-346-347-348-,
