Observable Num, Coverable Configurations
5865,23952-23955-23956-23957-23959-23960-23963-23965-23966-23967-23968-23971-23974-23977-23979-23983-23984-23985-23986-23987-23990-23992-23993-23994-23996-23997-24000-,
5866,23953-23954-23955-23958-23959-23960-23970-23973-23977-23983-23987-23988-23990-23993-23994-23995-23998-23999-,
5867,23951-23954-23956-23958-23959-23960-23961-23962-23963-23964-23965-23967-23968-23970-23971-23972-23973-23975-23976-23977-23979-23982-23983-23985-23987-23989-23990-23992-23994-23995-23996-23997-24000-,
5868,23951-23953-23955-23957-23959-23961-23963-23964-23966-23967-23969-23971-23972-23974-23985-23991-23992-23994-23996-23999-24000-,
5869,23951-23952-23954-23956-23957-23958-23959-23961-23962-23967-23969-23970-23973-23974-23975-23978-23979-23980-23981-23982-23983-23985-23986-23988-23989-23990-23991-23992-23997-24000-,
5870,23951-23953-23956-23958-23959-23960-23963-23966-23971-23974-23975-23976-23977-23978-23981-23982-23983-23987-23988-23989-23991-23992-23996-23997-23999-,
5871,23951-23955-23961-23962-23963-23966-23968-23971-23972-23973-23977-23978-23979-23980-23984-23990-23996-23998-23999-,
5872,23952-23953-23955-23956-23957-23961-23967-23968-23974-23976-23979-23981-23982-23983-23984-23987-23992-23995-23996-23997-23998-23999-24000-,
5873,23952-23954-23955-23957-23963-23964-23966-23968-23969-23970-23978-23980-23981-23982-23983-23984-23985-23995-23996-23997-23999-24000-,
5874,23951-23952-23953-23960-23962-23965-23966-23968-23969-23972-23973-23974-23975-23976-23977-23978-23979-23980-23981-23982-23983-23985-23987-23989-23991-23992-23993-23994-23995-23996-23997-,
5875,23951-23954-23955-23956-23957-23959-23961-23962-23965-23967-23968-23969-23972-23974-23975-23976-23977-23978-23979-23980-23981-23982-23983-23984-23988-23990-23992-23993-23997-23998-,
5876,23951-23952-23953-23954-23957-23958-23962-23963-23965-23966-23967-23968-23970-23972-23976-23979-23982-23984-23985-23987-23988-23989-23990-23992-23993-23994-23998-23999-24000-,
5877,23952-23956-23958-23964-23966-23967-23969-23971-23972-23976-23977-23982-23983-23984-23985-23986-23987-23988-23991-23994-23996-23997-23998-,
5878,23951-23952-23953-23956-23957-23958-23960-23964-23965-23967-23969-23970-23971-23973-23974-23976-23977-23979-23984-23986-23989-23994-23995-23996-23999-,
5879,23952-23954-23955-23956-23960-23962-23966-23971-23972-23979-23981-23983-23984-23986-23988-23990-23992-23994-23997-23998-24000-,
5880,23951-23956-23959-23960-23961-23962-23963-23967-23969-23970-23971-23972-23975-23976-23977-23978-23980-23981-23982-23983-23984-23986-23989-23990-23992-23993-23994-23995-23996-23997-23998-23999-24000-,
