Observable Num, Coverable Configurations
5641,23251-23252-23254-23256-23257-23259-23260-23261-23262-23264-23265-23268-23269-23270-23271-23273-23274-23276-23278-23283-23284-23285-23286-23287-23289-23291-23292-23293-23298-23300-,
5642,23252-23253-23255-23258-23259-23263-23265-23268-23269-23271-23273-23274-23281-23282-23286-23288-23298-23300-,
5643,23252-23254-23256-23258-23259-23262-23263-23265-23266-23267-23268-23269-23273-23274-23275-23276-23277-23281-23282-23284-23288-23289-23294-23297-,
5644,23252-23253-23261-23262-23266-23267-23269-23271-23272-23274-23275-23277-23279-23281-23282-23285-23286-23287-23291-23292-23294-23295-23296-23297-23299-23300-,
5645,23251-23253-23255-23257-23258-23259-23261-23262-23263-23266-23267-23274-23278-23281-23282-23283-23284-23286-23287-23288-23291-23293-23294-23295-23296-23297-23299-23300-,
5646,23252-23254-23259-23263-23264-23266-23268-23269-23270-23272-23274-23275-23278-23279-23281-23283-23284-23285-23286-23290-23293-23294-23296-23300-,
5647,23254-23255-23260-23261-23262-23263-23264-23266-23269-23270-23271-23273-23275-23276-23277-23278-23280-23281-23286-23287-23288-23291-23293-23294-23296-23300-,
5648,23252-23254-23256-23257-23258-23263-23269-23270-23272-23274-23275-23276-23277-23278-23282-23283-23287-23289-23293-23297-23298-23299-23300-,
5649,23252-23253-23255-23257-23260-23262-23263-23264-23267-23269-23270-23271-23273-23274-23275-23276-23278-23281-23282-23284-23285-23286-23288-23289-23291-23293-23296-23298-,
5650,23252-23254-23255-23256-23257-23259-23260-23261-23263-23265-23266-23269-23271-23272-23273-23276-23277-23278-23279-23281-23282-23284-23285-23289-23290-23291-23292-23293-23299-,
5651,23251-23253-23254-23255-23257-23258-23259-23260-23262-23263-23266-23267-23268-23274-23275-23277-23278-23283-23284-23285-23287-23289-23294-23295-23296-23300-,
5652,23251-23252-23256-23257-23260-23261-23263-23264-23265-23266-23268-23271-23274-23275-23276-23279-23280-23281-23283-23285-23286-23287-23288-23291-23292-23293-23296-23297-23298-23300-,
5653,23255-23260-23262-23265-23270-23271-23272-23274-23275-23279-23280-23281-23282-23286-23287-23288-23289-23290-23293-23294-23297-23298-23299-,
5654,23251-23253-23261-23262-23264-23267-23273-23275-23278-23279-23280-23281-23286-23287-23288-23290-23291-23293-23294-23298-23300-,
5655,23252-23256-23259-23260-23263-23264-23265-23267-23269-23271-23272-23273-23274-23275-23276-23280-23281-23283-23285-23286-23287-23288-23290-23292-23295-23296-23298-,
5656,23255-23257-23263-23265-23267-23268-23271-23272-23276-23281-23285-23288-23289-23292-23293-23297-23300-,
